테마명,테마코드,종목명,종목코드,종목정보,종목링크
자전거,210,,,"자전거는 대표적인 친환경, 경제 이동수단임. 정부는 그린에너지 정책의 한 방안으로 2017년까지 자전거보급률을 50%까지 확대할 것이라고 목표를 제시하며 관련 정책들을 발표하고 있음. 이 같은 정부정책에 힘입어 자전거 제조/판매업체와 자전거도로 건설 관련 업체들의 수혜가 전망되고 있음."
자전거,210,한국석유 ,004090,자전거 도로의 주원료인 컬러바인드를 개발. 새만금 및 울산 태화강변 자전거 전용도로 사업에 컬러바인드를 공급.
자전거,210,빅텍 *,065450,"RFID관련 특허기술을 바탕으로 자전거무인대여시스템 설치사업(대전 “타슈”, 여수 “여수랑”, ""부경대"", ""KAIST"", ""대구경북과학기술원"" 등) 영위."
자전거,210,극동유화 ,014530,자전거 전용도로의 원료가 되는 컬러 아스팔트 생산.
자전거,210,알톤스포츠 *,123750,"자전거 및 자전거 부품 제조/판매 업체. 주요제품으로 산악용, 접이식, 전기 자전거 등. 2011년 산악용 자전거로 유명한 코렉스자전거를 흡수 합병 및 2014년 전기자전거 업체 (주)이알프스를 흡수합병."
자전거,210,삼천리자전거 *,024950,"국내 대표적인 자전거업체로 일반 자전거(산악용, 접이용, 씨티용, 아동용, 경기용, 하이브리드, 미니벨로, 로드바이크, 특수형, 공공자전거), 전기자전거(PHANTOM 시리즈)를 제조하여 국내 대리점 및 유통점에 공급."
자전거,210,엔에스엔 *,031860,중국 OEM(주문자 생산) 방식으로 자전거를 생산하여 국내에 판매를 하고 있는 자전거 사업을 진행하고 있음. 종속회사 (주)에이모션(구 (주)로얄메이슨)은 자전거 온라인 판매사업 영위.
아스콘(아스팔트 콘크리트),402,,,"아스콘이란 아스팔트 콘크리트(Asphalt Concrete)의 줄임말로 아스팔트와 굵은 골재(자갈), 잔골재(모래) 또는 포장용 채움재(필러/석분)를 가열하거나 상온으로 혼합한 것으로서 도로 포장이나 주차장 등에 주로 사용되는 건설 자재를 뜻함. 국내 전체 도로 연장의 약 90%가 아스콘 포장도로로 아스콘은 사회간접자본(SOC)의 중요한 요소인 도로 포장의 원재료로서 국내산업 발전의 근간이 되고 있음."
아스콘(아스팔트 콘크리트),402,한국석유 ,004090,석유류 제조업 및 도소매업 영위 업체. 울산광역시 소재 공장에서 아스팔트 등을 생산.
아스콘(아스팔트 콘크리트),402,홈센타홀딩스 *,060560,"레미콘 제조, 건축자재 및 설비 산업을 영위하는 업체. 아스콘제조업체인 (주)에이치씨보광아스콘 및 (주)보광산업을 자회사로 보유."
아스콘(아스팔트 콘크리트),402,SG *,255220,"아스콘(아스팔트 콘크리트) 및 레미콘 생산, 판매업체. 아스콘제조 및 판매업을 영위하는 서부아스콘(주), 영종아스콘(주)를 100% 자회사로 보유."
아스콘(아스팔트 콘크리트),402,엔피케이 *,048830,플라스틱 착색제 제조 업체. 아스팔트개질제 마스타베치 개발 및 생산 진행중.
아스콘(아스팔트 콘크리트),402,보광산업 *,225530,"콘크리트용 부순골재(부순 굵은골재, 부순 잔골재)와 도로포장공사용 혼합골재(40mm이하), 재활용 아스콘, 일반 아스콘, 레미콘 등을 생산 및 판매하는 업체."
아스콘(아스팔트 콘크리트),402,콤텍시스템 ,031820,"시멘트, 아스팔트를 기본으로 하는 건축 및 토목섬유 전문개발제조회사인 ㈜에스에스산업을 종속회사로 보유."
아스콘(아스팔트 콘크리트),402,극동유화 ,014530,"06년 현대오일뱅크와 아스팔트 대리점 계약을 체결한 이후, 도로포장용 아스팔트 생산. 시인성 확보에 의한 교통사고 방지와 차선구분 등의 기능성을 가진 칼라아스팔트도 생산중."
아스콘(아스팔트 콘크리트),402,유진기업 *,023410,"레미콘사업과 시멘트 및 아스콘, 골재 등을 이용한 건자재유통사업 등을 영위하는 업체. 아스콘 채움제로 폐유지분말 활용 및 시공기술 개발."
아스콘(아스팔트 콘크리트),402,스페코 *,013810,재생아스콘 플랜트부문 설비 생산업체. 국내 도로건설용 고정식 아스팔트 플랜트 납품. 국내 아스팔트 플랜트 분야 상위 기업.
강관업체(Steel pipe),223,,,"강관업(Steel pipe 강철로 만든 파이프)은 산업중간재로 건설, 석유화학, 화학, 섬유, 제지, 조립금속, 자동차, 조선 등 거의 전 산업에 걸쳐 수요처가 분포되어 있음. 특히, 건설경기 및 SOC투자 등에 많은 영향을 받고 있으며, 광역상수도망, 가스관, 농수로 공사, 항만건설 및 보수공사, 노후 가스관 및 수도관 교체 등에서 수요가 발생함. 강관업은 다른 철강업보다 원재료의 의존도가 높아 주 원재료인 열연강판 가격에 따라 수익이 변동되는 경향이 있음."
강관업체(Steel pipe),223,하이스틸 ,071090,"자동차, 선박기계, 건설, 배관, 보일러 및 구조물 등에 사용되는 강관을 주요제품으로 생산하는 강관 전문 제조, 판매 업체."
강관업체(Steel pipe),223,한국주철관 ,000970,상하수도용 주철관 및 강관 제조업체. 상하수도용 덕타일주철관과 일반사업에 필요한 부품 또는 소재관련 주물제품 등을 생산.
강관업체(Steel pipe),223,휴스틸 ,005010,"신안그룹 계열의 강관제조업체. 주요제품으로는 증기, 물, 가스 등의 배관에 사용되는 배관용 강관과 토목, 건축 등의 구조물에 사용되는 구조용 강관, 유정 굴착 및 채유에 사용되는 유정용 강관 등을 생산ㆍ판매중."
강관업체(Steel pipe),223,동양철관 ,008970,"강관 전문 생산업체. 후판(Plate)과 코일(Coil)을 원재료로 가스관, 일반배관, 강관말뚝, 나관, 이형관 등을 제조, 판매."
강관업체(Steel pipe),223,코센 *,009730,스테인리스 배관용 강관 제조 및 판매업체.
강관업체(Steel pipe),223,금강공업 ,014280,"강관 및 건설용 가설자재 전문 생산 업체로 일반배관용, 구조용 등의 강관(흑관, 백관, CGI, OCTG 등)을 생산, 판매."
강관업체(Steel pipe),223,세아제강 ,306200,"세아그룹 계열의 철강업체로 기존 세아제강에서 강관 제조/판매업 등 제조사업부문이 인적분할됨에 따라 재상장. 구조/유정/배관/상수도용 강관(탄소강관, STS강관, Ti 특수관) 등을 제조/판매중."
강관업체(Steel pipe),223,삼강엠앤티 *,100090,"유전개발에 필요한 해양구조용 강관과 송유관용 강관, 건축토목용 강관 등을 판매하는 후육강관 사업 영위."
강관업체(Steel pipe),223,유에스티 *,263770,스테인리스 강관 제조 및 판매업체. 술적 경쟁력과 고품질의 장점을 기반으로 소구경강관 대비 부가가치가 높은 대구경 스테인리스 강관 시장을 확대중.
해운,36,,,"해운업종은 대표적인 경기민감주이자 중국관련주로서 세계해상 물동량에 의해 기본적 수요 규모가 결정되므로 중국을 비롯한 세계 경기변동과 밀접한 상관관계를 갖고 있음. 또한 비용의 대부분을 연료유가 차지하고 있어 대표적인 유가민감주이며, 환율 하락시 선박투자관련 차입금 및 이자비용 감소 효과로 인해 환율하락 수혜주로도 분류되고 있음."
해운,36,HMM ,011200,"국내 대표적인 컨테이너 선사로 컨테이너선, 벌크선(LNG/LPG선, 원유선) 등을 운영."
해운,36,팬오션 ,028670,"하림그룹 계열의 국내 대표적인 벌크선사. 철광석, 석탄, 곡물 등을 운송하는 벌크선 부문의 매출 비중이 높음. 그 밖에 컨테이너선 서비스, 탱커선 서비스, LNG운송 서비스 등 다양한 해상운송 서비스를 제공."
해운,36,흥아해운 ,003280,"동남아, 일본, 중국 등 아시아지역노선 중심의 컨테이너 전문선사. 아시아지역 내에서의 해상컨테이너 화물운송 및 액체석유화학제품 운송을 주업으로 하고 있음."
